telemetry.time,deviceId,telemetry.co2
2022-12-14T20:21:11.0000000,DA00110040,636
2022-12-14T20:18:51.0000000,DA00110040,667
2022-12-14T20:16:31.0000000,DA00110040,665
2022-12-14T20:17:38.0000000,DA00110040,655
2022-12-14T20:15:17.0000000,DA00110040,665
2022-12-14T20:26:40.0000000,DA00110039,639
2022-12-14T20:24:20.0000000,DA00110038,513
2022-12-14T20:23:15.0000000,DA00110038,511
2022-12-14T20:25:35.0000000,DA00110039,643
2022-12-14T20:24:17.0000000,DA00110039,637
2022-12-14T20:21:55.0000000,DA00110039,664
2022-12-14T20:23:11.0000000,DA00110039,623
2022-12-14T20:28:55.0000000,DA00110037,547
2022-12-14T20:19:32.0000000,DA00110039,630
2022-12-14T20:20:38.0000000,DA00110039,660
2022-12-14T20:18:17.0000000,DA00110039,656
2022-12-14T20:17:11.0000000,DA00110039,655
2022-12-14T20:15:56.0000000,DA00110039,656
2022-12-14T20:20:53.0000000,DA00110038,510
2022-12-14T20:22:01.0000000,DA00110038,518
2022-12-14T20:26:35.0000000,DA00110037,543
2022-12-14T20:25:30.0000000,DA00110037,545
2022-12-14T20:27:50.0000000,DA00110037,523
2022-12-14T20:25:13.0000000,DA00130001,441
2022-12-14T20:24:16.0000000,DA00110037,545
2022-12-14T20:19:36.0000000,DA00110037,557
2022-12-14T20:23:10.0000000,DA00110037,563
2022-12-14T20:20:42.0000000,DA00110037,553
2022-12-14T20:21:56.0000000,DA00110037,535
2022-12-14T20:27:30.0000000,DA00110032,626
2022-12-14T20:24:10.0000000,DA00110033,552
2022-12-14T20:18:22.0000000,DA00110037,541
2022-12-14T20:17:15.0000000,DA00110037,543
2022-12-14T20:16:02.0000000,DA00110037,558
2022-12-14T20:27:55.0000000,DA00110036,569
2022-12-14T20:28:57.0000000,DA00110035,536
2022-12-14T20:26:20.0000000,DA00110035,583
2022-12-14T20:27:40.0000000,DA00110035,566
2022-12-14T20:15:47.0000000,DA00110035,548
2022-12-14T20:25:21.0000000,DA00110031,501
2022-12-14T20:20:44.0000000,DA00110033,537
2022-12-14T20:21:49.0000000,DA00110033,531
2022-12-14T20:23:05.0000000,DA00110033,547
2022-12-14T20:17:02.0000000,DA00110033,518
2022-12-14T20:18:07.0000000,DA00110033,552
2022-12-14T20:19:26.0000000,DA00110033,530
2022-12-14T20:15:47.0000000,DA00110033,535
2022-12-14T20:26:12.0000000,DA00110032,636
2022-12-14T20:25:04.0000000,DA00110032,642
2022-12-14T20:27:54.0000000,DA00130003,656
2022-12-14T20:26:48.0000000,DA00130003,634
2022-12-14T20:23:13.0000000,DA00130002,479
2022-12-14T20:17:16.0000000,DA00130002,477
2022-12-14T20:16:11.0000000,DA00130002,459
2022-12-14T20:25:34.0000000,DA00130003,637
2022-12-14T20:15:03.0000000,DA00130003,649
2022-12-14T20:24:29.0000000,DA00130003,632
2022-12-14T20:16:08.0000000,DA00130003,649
2022-12-14T20:23:14.0000000,DA00130003,663
2022-12-14T20:22:00.0000000,DA00130003,644
2022-12-14T20:19:21.0000000,DA00130001,440
2022-12-14T20:17:02.0000000,DA00130001,437
2022-12-14T20:18:16.0000000,DA00130001,441
2022-12-14T20:15:56.0000000,DA00130001,430
2022-12-14T20:06:59.0000000,DA00100001,548
2022-12-14T20:13:24.0000000,DA00110034,632
2022-12-14T20:13:06.0000000,AMNO-03,617
2022-12-14T20:14:18.0000000,AMNO-03,627
2022-12-14T20:07:26.0000000,DA00110034,639
2022-12-14T20:09:31.0000000,AMNO-03,641
2022-12-14T20:11:55.0000000,AMNO-03,623
2022-12-14T20:08:20.0000000,AMNO-03,639
2022-12-14T20:10:43.0000000,AMNO-03,617
2022-12-14T20:14:03.0000000,DA00110045,585
2022-12-14T20:11:15.0000000,DA00110042,631
2022-12-14T20:04:45.0000000,AMNO-03,610
2022-12-14T20:07:08.0000000,AMNO-03,625
2022-12-14T20:05:57.0000000,AMNO-03,630
2022-12-14T20:02:22.0000000,AMNO-03,626
2022-12-14T20:03:34.0000000,AMNO-03,613
2022-12-14T20:14:12.0000000,DA00110040,672
2022-12-14T20:14:21.0000000,AMNO-01,605
2022-12-14T20:13:11.0000000,AMNO-01,600
2022-12-14T20:01:10.0000000,AMNO-03,613
2022-12-14T20:11:59.0000000,AMNO-01,599
2022-12-14T20:01:02.0000000,DA00100001,578
2022-12-14T20:07:19.0000000,AMNO-01,609
2022-12-14T20:09:40.0000000,AMNO-01,610
2022-12-14T20:08:29.0000000,AMNO-01,617
2022-12-14T20:03:50.0000000,AMNO-01,603
2022-12-14T20:06:08.0000000,AMNO-01,601
2022-12-14T20:02:40.0000000,AMNO-01,618
2022-12-14T20:01:30.0000000,AMNO-01,615
2022-12-14T20:00:19.0000000,AMNO-01,628
2022-12-14T20:12:46.0000000,DA00110045,576
2022-12-14T20:04:24.0000000,DA00110045,600
2022-12-14T20:00:46.0000000,DA00110045,605
2022-12-14T20:09:08.0000000,DA00110045,579
2022-12-14T20:11:30.0000000,DA00110045,577
2022-12-14T20:10:24.0000000,DA00110045,579
2022-12-14T20:03:09.0000000,DA00110045,612
2022-12-14T20:08:03.0000000,DA00110045,573
2022-12-14T20:02:01.0000000,DA00110045,601
2022-12-14T20:05:30.0000000,DA00110045,611
2022-12-14T20:06:47.0000000,DA00110045,601
2022-12-14T20:12:28.0000000,DA00110037,568
2022-12-14T20:13:42.0000000,DA00110037,541
2022-12-14T20:14:00.0000000,DA00110044,601
2022-12-14T20:12:54.0000000,DA00110044,579
2022-12-14T20:03:01.0000000,DA00110041,558
2022-12-14T20:11:38.0000000,DA00110044,586
2022-12-14T20:06:56.0000000,DA00110044,582
2022-12-14T20:09:17.0000000,DA00110044,584
2022-12-14T20:10:33.0000000,DA00110044,579
2022-12-14T20:08:02.0000000,DA00110044,601
2022-12-14T20:00:34.0000000,DA00110043,533
2022-12-14T20:02:04.0000000,DA00110044,587
2022-12-14T20:05:41.0000000,DA00110044,588
2022-12-14T20:04:36.0000000,DA00110044,581
2022-12-14T20:03:19.0000000,DA00110044,598
2022-12-14T20:08:51.0000000,DA00110042,646
2022-12-14T20:06:28.0000000,DA00110042,641
2022-12-14T20:09:58.0000000,DA00110042,645
2022-12-14T20:07:34.0000000,DA00110042,637
2022-12-14T20:05:08.0000000,DA00110042,667
2022-12-14T20:00:57.0000000,DA00110044,590
2022-12-14T20:01:55.0000000,DA00110041,559
2022-12-14T20:00:39.0000000,DA00110041,569
2022-12-14T20:10:37.0000000,DA00110040,671
2022-12-14T20:09:23.0000000,DA00110040,668
2022-12-14T20:12:57.0000000,DA00110040,678
2022-12-14T20:11:43.0000000,DA00110040,661
2022-12-14T20:07:03.0000000,DA00110040,670
2022-12-14T20:08:18.0000000,DA00110040,668
2022-12-14T20:05:49.0000000,DA00110040,710
2022-12-14T20:14:39.0000000,DA00110039,673
2022-12-14T20:01:09.0000000,DA00110040,678
2022-12-14T20:00:04.0000000,DA00110040,683
2022-12-14T20:03:29.0000000,DA00110040,699
2022-12-14T20:02:24.0000000,DA00110040,689
2022-12-14T20:04:43.0000000,DA00110040,687
2022-12-14T20:05:11.0000000,DA00110039,673
2022-12-14T20:03:54.0000000,DA00110039,688
2022-12-14T20:06:18.0000000,DA00110039,693
2022-12-14T20:08:41.0000000,DA00110039,664
2022-12-14T20:07:34.0000000,DA00110039,661
2022-12-14T20:01:30.0000000,DA00110039,666
2022-12-14T20:02:37.0000000,DA00110039,693
2022-12-14T20:00:16.0000000,DA00110039,695
2022-12-14T20:11:20.0000000,DA00110037,545
2022-12-14T20:08:53.0000000,DA00110037,562
2022-12-14T20:10:06.0000000,DA00110037,557
2022-12-14T20:06:33.0000000,DA00110037,597
2022-12-14T20:07:46.0000000,DA00110037,541
2022-12-14T20:12:24.0000000,DA00110036,572
2022-12-14T20:04:12.0000000,DA00110037,547
2022-12-14T20:05:26.0000000,DA00110037,558
2022-12-14T20:02:58.0000000,DA00110037,548
2022-12-14T20:00:38.0000000,DA00110037,572
2022-12-14T20:01:52.0000000,DA00110037,577
2022-12-14T20:06:25.0000000,DA00110036,581
2022-12-14T20:14:41.0000000,DA00110033,545
2022-12-14T20:00:28.0000000,DA00110036,577
2022-12-14T20:13:25.0000000,DA00110035,557
2022-12-14T20:14:30.0000000,DA00110035,568
2022-12-14T20:12:08.0000000,DA00110035,581
2022-12-14T20:11:01.0000000,DA00110035,589
2022-12-14T20:04:58.0000000,DA00110035,595
2022-12-14T20:07:21.0000000,DA00110035,586
2022-12-14T20:09:45.0000000,DA00110035,586
2022-12-14T20:08:26.0000000,DA00110035,588
2022-12-14T20:06:04.0000000,DA00110035,575
2022-12-14T20:05:19.0000000,DA00110031,491
2022-12-14T20:03:41.0000000,DA00110035,581
2022-12-14T20:01:19.0000000,DA00110035,585
2022-12-14T20:02:24.0000000,DA00110035,581
2022-12-14T20:00:01.0000000,DA00110035,586
2022-12-14T20:13:24.0000000,DA00110033,555
2022-12-14T20:12:05.0000000,DA00110033,546
2022-12-14T20:13:48.0000000,DA00130003,637
2022-12-14T20:12:42.0000000,DA00130003,646
2022-12-14T20:09:37.0000000,DA00110032,675
2022-12-14T20:13:46.0000000,DA00130002,472
2022-12-14T20:08:20.0000000,DA00110032,666
2022-12-14T20:07:16.0000000,DA00110033,546
2022-12-14T20:08:23.0000000,DA00110033,555
2022-12-14T20:11:00.0000000,DA00110033,529
2022-12-14T20:09:41.0000000,DA00110033,549
2022-12-14T20:10:22.0000000,DA00130003,655
2022-12-14T20:11:27.0000000,DA00130003,635
2022-12-14T20:09:09.0000000,DA00130003,652
2022-12-14T20:07:54.0000000,DA00130003,691
2022-12-14T20:06:49.0000000,DA00130003,667
2022-12-14T20:05:34.0000000,DA00130003,664
2022-12-14T20:03:15.0000000,DA00130003,671
2022-12-14T20:04:29.0000000,DA00130003,664
2022-12-14T20:02:00.0000000,DA00130003,671
2022-12-14T20:00:54.0000000,DA00130003,667
2022-12-14T20:12:30.0000000,DA00130002,468
2022-12-14T20:14:42.0000000,DA00130001,440
2022-12-14T20:11:12.0000000,DA00130002,484
2022-12-14T20:10:07.0000000,DA00130002,477
2022-12-14T20:08:48.0000000,DA00130002,477
2022-12-14T20:02:53.0000000,DA00130002,497
2022-12-14T20:13:36.0000000,DA00130001,436
2022-12-14T20:12:22.0000000,DA00130001,446
2022-12-14T20:11:08.0000000,DA00130001,442
2022-12-14T20:10:02.0000000,DA00130001,445
2022-12-14T20:07:43.0000000,DA00130001,442
2022-12-14T20:08:48.0000000,DA00130001,447
2022-12-14T20:05:14.0000000,DA00130001,437
2022-12-14T20:06:28.0000000,DA00130001,441
2022-12-14T19:58:46.0000000,AMNO-03,636
2022-12-14T19:56:46.0000000,DA00110034,667
2022-12-14T19:54:22.0000000,DA00110034,651
2022-12-14T19:47:11.0000000,DA00110034,666
2022-12-14T19:46:05.0000000,DA00110034,662
2022-12-14T19:55:27.0000000,DA00110034,663
2022-12-14T19:48:28.0000000,DA00110034,647
2022-12-14T19:57:35.0000000,AMNO-03,633
2022-12-14T19:56:23.0000000,AMNO-03,615
2022-12-14T19:55:12.0000000,AMNO-03,614
2022-12-14T19:46:50.0000000,AMNO-03,660
2022-12-14T19:45:39.0000000,AMNO-03,666
2022-12-14T19:52:48.0000000,AMNO-03,640
2022-12-14T19:49:14.0000000,AMNO-03,632
2022-12-14T19:54:00.0000000,AMNO-03,618
2022-12-14T19:48:02.0000000,AMNO-03,660
2022-12-14T19:51:37.0000000,AMNO-03,648
2022-12-14T19:50:25.0000000,AMNO-03,652
2022-12-14T19:58:01.0000000,AMNO-01,613
2022-12-14T19:55:40.0000000,AMNO-01,628
2022-12-14T19:56:50.0000000,AMNO-01,620
2022-12-14T19:52:10.0000000,AMNO-01,620
2022-12-14T19:53:21.0000000,AMNO-01,629
2022-12-14T19:46:20.0000000,AMNO-01,629
2022-12-14T19:47:31.0000000,AMNO-01,626
2022-12-14T19:50:59.0000000,AMNO-01,620
2022-12-14T19:48:41.0000000,AMNO-01,621
2022-12-14T19:57:23.0000000,DA00110047,614
2022-12-14T19:45:17.0000000,DA00110041,564
2022-12-14T19:58:36.0000000,DA00110044,599
2022-12-14T19:45:09.0000000,AMNO-01,629
2022-12-14T19:56:05.0000000,DA00110047,576
2022-12-14T19:50:05.0000000,DA00110047,584
2022-12-14T19:51:22.0000000,DA00100001,569
2022-12-14T19:50:17.0000000,DA00100001,579
2022-12-14T19:48:59.0000000,DA00110047,582
2022-12-14T19:47:54.0000000,DA00100001,568
2022-12-14T19:57:19.0000000,DA00100001,582
2022-12-14T19:58:39.0000000,DA00100001,585
2022-12-14T19:48:59.0000000,DA00100001,579
2022-12-14T19:47:41.0000000,DA00110047,571
2022-12-14T19:46:37.0000000,DA00100001,564
2022-12-14T19:45:18.0000000,DA00100001,577
2022-12-14T19:46:35.0000000,DA00110047,583
2022-12-14T19:45:17.0000000,DA00110047,615
2022-12-14T19:57:09.0000000,DA00110045,620
2022-12-14T19:58:25.0000000,DA00110045,598
2022-12-14T19:54:46.0000000,DA00110045,620
2022-12-14T19:56:03.0000000,DA00110045,618
2022-12-14T19:53:30.0000000,DA00110045,622
2022-12-14T19:50:04.0000000,DA00110045,588
2022-12-14T19:52:25.0000000,DA00110045,610
2022-12-14T19:51:10.0000000,DA00110045,611
2022-12-14T19:45:11.0000000,DA00110045,610
2022-12-14T19:46:28.0000000,DA00110045,618
2022-12-14T19:47:33.0000000,DA00110045,616
2022-12-14T19:48:49.0000000,DA00110045,600
2022-12-14T19:57:18.0000000,DA00110044,591
2022-12-14T19:56:03.0000000,DA00110044,599
2022-12-14T19:54:57.0000000,DA00110044,608
2022-12-14T19:53:43.0000000,DA00110044,594
2022-12-14T19:57:11.0000000,DA00110037,553
2022-12-14T19:55:56.0000000,DA00110037,563
2022-12-14T19:58:17.0000000,DA00110037,570
2022-12-14T19:52:38.0000000,DA00110044,607
2022-12-14T19:51:23.0000000,DA00110044,627
2022-12-14T19:50:08.0000000,DA00110044,603
2022-12-14T19:49:03.0000000,DA00110044,596
2022-12-14T19:59:15.0000000,DA00110043,558
2022-12-14T19:46:42.0000000,DA00110044,606
2022-12-14T19:45:26.0000000,DA00110044,607
2022-12-14T19:47:47.0000000,DA00110044,620
2022-12-14T19:53:16.0000000,DA00110043,607
2022-12-14T19:50:52.0000000,DA00110043,594
2022-12-14T19:52:11.0000000,DA00110043,606
2022-12-14T19:56:30.0000000,DA00110040,678
2022-12-14T19:55:15.0000000,DA00110040,674
2022-12-14T19:57:35.0000000,DA00110040,698
2022-12-14T19:58:49.0000000,DA00110040,692
2022-12-14T19:54:10.0000000,DA00110040,676
2022-12-14T19:52:55.0000000,DA00110040,688
2022-12-14T19:50:35.0000000,DA00110040,694
2022-12-14T19:51:40.0000000,DA00110040,665
2022-12-14T19:57:52.0000000,DA00110039,699
2022-12-14T19:59:09.0000000,DA00110039,675
2022-12-14T19:45:46.0000000,DA00110040,709
2022-12-14T19:48:15.0000000,DA00110040,716
2022-12-14T19:47:01.0000000,DA00110040,688
2022-12-14T19:49:20.0000000,DA00110040,696
2022-12-14T19:55:28.0000000,DA00110039,713
2022-12-14T19:56:34.0000000,DA00110039,676
2022-12-14T19:59:22.0000000,DA00110036,588
2022-12-14T19:48:27.0000000,DA00110036,576
2022-12-14T19:54:10.0000000,DA00110039,724
2022-12-14T19:54:38.0000000,DA00130004,634
2022-12-14T19:53:03.0000000,DA00110039,705
2022-12-14T19:51:48.0000000,DA00110039,720
2022-12-14T19:45:53.0000000,DA00110039,745
2022-12-14T19:51:44.0000000,DA00110033,554
2022-12-14T19:54:40.0000000,DA00110037,561
2022-12-14T19:47:45.0000000,DA00110037,560
2022-12-14T19:46:30.0000000,DA00110037,568
2022-12-14T19:48:50.0000000,DA00110037,570
2022-12-14T19:45:25.0000000,DA00110037,580
2022-12-14T19:53:58.0000000,DA00110035,606
2022-12-14T19:58:54.0000000,DA00110035,577
2022-12-14T19:57:39.0000000,DA00110035,580
2022-12-14T19:56:21.0000000,DA00110035,595
2022-12-14T19:55:15.0000000,DA00110035,601
2022-12-14T19:53:25.0000000,DA00110031,494
2022-12-14T19:59:22.0000000,DA00110031,476
2022-12-14T19:51:34.0000000,DA00110035,596
2022-12-14T19:52:39.0000000,DA00110035,583
2022-12-14T19:51:00.0000000,DA00110031,482
2022-12-14T19:52:07.0000000,DA00110031,510
2022-12-14T19:50:15.0000000,DA00110035,582
2022-12-14T19:47:52.0000000,DA00110035,590
2022-12-14T19:46:36.0000000,DA00110035,576
2022-12-14T19:45:31.0000000,DA00110035,595
2022-12-14T19:49:10.0000000,DA00110035,582
2022-12-14T19:58:29.0000000,DA00130003,685
2022-12-14T19:57:13.0000000,DA00130003,664
2022-12-14T19:45:44.0000000,DA00110033,560
2022-12-14T19:50:06.0000000,DA00130003,668
2022-12-14T19:55:57.0000000,DA00130003,656
2022-12-14T19:47:47.0000000,DA00130003,657
2022-12-14T19:49:01.0000000,DA00130003,671
2022-12-14T19:56:57.0000000,DA00130002,478
2022-12-14T19:59:21.0000000,DA00130001,443
2022-12-14T19:46:41.0000000,DA00130003,665
2022-12-14T19:45:27.0000000,DA00130003,689
2022-12-14T19:50:57.0000000,DA00130002,471
2022-12-14T19:58:15.0000000,DA00130001,448
2022-12-14T19:55:56.0000000,DA00130001,450
2022-12-14T19:57:01.0000000,DA00130001,451
2022-12-14T19:53:35.0000000,DA00130001,458
2022-12-14T19:54:41.0000000,DA00130001,447
2022-12-14T19:52:20.0000000,DA00130001,452
2022-12-14T19:50:01.0000000,DA00130001,451
2022-12-14T19:51:06.0000000,DA00130001,457
2022-12-14T19:48:46.0000000,DA00130001,461
2022-12-14T19:41:06.0000000,DA00110034,684
2022-12-14T19:42:23.0000000,DA00110034,686
2022-12-14T19:43:28.0000000,DA00110034,671
2022-12-14T19:37:25.0000000,DA00110034,682
2022-12-14T19:40:00.0000000,DA00110034,680
2022-12-14T19:38:43.0000000,DA00110034,671
2022-12-14T19:43:16.0000000,AMNO-03,676
2022-12-14T19:42:05.0000000,AMNO-03,670
2022-12-14T19:36:18.0000000,DA00110034,691
2022-12-14T19:40:53.0000000,AMNO-03,680
2022-12-14T19:39:41.0000000,AMNO-03,663
2022-12-14T19:32:32.0000000,AMNO-03,653
2022-12-14T19:37:18.0000000,AMNO-03,659
2022-12-14T19:33:44.0000000,AMNO-03,664
2022-12-14T19:36:07.0000000,AMNO-03,660
2022-12-14T19:38:30.0000000,AMNO-03,656
2022-12-14T19:34:55.0000000,AMNO-03,668
2022-12-14T19:31:21.0000000,AMNO-03,646
2022-12-14T19:30:10.0000000,AMNO-03,648
2022-12-14T19:42:51.0000000,AMNO-01,634
2022-12-14T19:41:41.0000000,AMNO-01,654
2022-12-14T19:39:19.0000000,AMNO-01,645
2022-12-14T19:40:30.0000000,AMNO-01,630
2022-12-14T19:37:01.0000000,AMNO-01,626
2022-12-14T19:35:50.0000000,AMNO-01,621
2022-12-14T19:34:40.0000000,AMNO-01,632
2022-12-14T19:31:14.0000000,AMNO-01,641
2022-12-14T19:30:03.0000000,AMNO-01,634
2022-12-14T19:43:59.0000000,DA00110047,601
2022-12-14T19:37:58.0000000,DA00110047,575
2022-12-14T19:42:53.0000000,DA00100001,574
2022-12-14T19:44:05.0000000,DA00110045,603
2022-12-14T19:41:30.0000000,DA00110045,602
2022-12-14T19:40:25.0000000,DA00110045,595
2022-12-14T19:42:48.0000000,DA00110045,603
2022-12-14T19:39:09.0000000,DA00110045,616
2022-12-14T19:38:03.0000000,DA00110045,623
2022-12-14T19:36:47.0000000,DA00110045,606
2022-12-14T19:37:15.0000000,DA00110044,589
2022-12-14T19:38:20.0000000,DA00110044,603
2022-12-14T19:35:30.0000000,DA00110045,624
2022-12-14T19:30:47.0000000,DA00110045,610
2022-12-14T19:32:03.0000000,DA00110045,609
2022-12-14T19:34:25.0000000,DA00110045,624
2022-12-14T19:33:09.0000000,DA00110045,607
2022-12-14T19:43:51.0000000,DA00110043,553
2022-12-14T19:33:38.0000000,DA00110044,610
2022-12-14T19:35:59.0000000,DA00110044,626
2022-12-14T19:31:16.0000000,DA00110044,616
2022-12-14T19:34:53.0000000,DA00110044,615
2022-12-14T19:32:21.0000000,DA00110044,602
2022-12-14T19:42:33.0000000,DA00110043,546
2022-12-14T19:36:36.0000000,DA00110043,543
2022-12-14T19:35:16.0000000,DA00110043,534
2022-12-14T19:35:23.0000000,DA00110042,697
2022-12-14T19:34:06.0000000,DA00110042,684
2022-12-14T19:33:01.0000000,DA00110042,691
2022-12-14T19:31:43.0000000,DA00110042,703
2022-12-14T19:43:26.0000000,DA00110040,706
2022-12-14T19:42:21.0000000,DA00110040,687
2022-12-14T19:39:52.0000000,DA00110040,699
2022-12-14T19:41:07.0000000,DA00110040,728
2022-12-14T19:38:47.0000000,DA00110040,693
2022-12-14T19:37:32.0000000,DA00110040,697
2022-12-14T19:36:27.0000000,DA00110040,705
2022-12-14T19:35:13.0000000,DA00110040,710
2022-12-14T19:34:07.0000000,DA00110040,703
2022-12-14T19:31:39.0000000,DA00110040,732
2022-12-14T19:32:53.0000000,DA00110040,724
2022-12-14T19:30:33.0000000,DA00110040,723
2022-12-14T19:43:29.0000000,DA00110039,724
2022-12-14T19:42:12.0000000,DA00110039,740
2022-12-14T19:41:05.0000000,DA00110039,729
2022-12-14T19:39:48.0000000,DA00110039,725
2022-12-14T19:37:24.0000000,DA00110039,724
2022-12-14T19:38:30.0000000,DA00110039,742
2022-12-14T19:33:42.0000000,DA00110039,745
2022-12-14T19:36:06.0000000,DA00110039,750
2022-12-14T19:35:00.0000000,DA00110039,737
2022-12-14T19:32:24.0000000,DA00110039,768
2022-12-14T19:30:01.0000000,DA00110039,756
2022-12-14T19:31:18.0000000,DA00110039,780
2022-12-14T19:41:59.0000000,DA00110038,584
2022-12-14T19:36:07.0000000,DA00110038,589
2022-12-14T19:35:00.0000000,DA00110038,594
2022-12-14T19:42:56.0000000,DA00110037,588
2022-12-14T19:30:02.0000000,DA00110037,564
2022-12-14T19:32:22.0000000,DA00110037,581
2022-12-14T19:40:36.0000000,DA00110037,570
2022-12-14T19:41:51.0000000,DA00110037,573
2022-12-14T19:33:36.0000000,DA00110037,554
2022-12-14T19:38:17.0000000,DA00110037,553
2022-12-14T19:31:16.0000000,DA00110037,570
2022-12-14T19:35:56.0000000,DA00110037,565
2022-12-14T19:37:10.0000000,DA00110037,563
2022-12-14T19:39:31.0000000,DA00110037,561
2022-12-14T19:42:27.0000000,DA00110036,629
2022-12-14T19:41:21.0000000,DA00110036,606
2022-12-14T19:43:08.0000000,DA00110035,605
2022-12-14T19:41:52.0000000,DA00110035,582
2022-12-14T19:34:36.0000000,DA00110035,608
