telemetry.time,deviceId,telemetry.co2
2022-11-24T10:04:45.0000000,AMNO-04,800
2022-11-24T10:01:11.0000000,AMNO-04,785
2022-11-24T10:03:33.0000000,AMNO-04,796
2022-11-24T10:02:22.0000000,AMNO-04,785
2022-11-24T10:07:09.0000000,AMNO-04,784
2022-11-24T10:09:31.0000000,AMNO-04,782
2022-11-24T10:05:57.0000000,AMNO-04,769
2022-11-24T10:08:20.0000000,AMNO-04,785
2022-11-24T10:10:43.0000000,AMNO-04,796
2022-11-24T10:11:05.0000000,DA00100001,1095
2022-11-24T10:12:12.0000000,DA00100001,945
2022-11-24T10:14:17.0000000,DA00110045,584
2022-11-24T10:13:03.0000000,DA00110045,569
2022-11-24T10:09:08.0000000,DA00110043,587
2022-11-24T10:11:57.0000000,DA00110045,591
2022-11-24T10:14:17.0000000,DA00110044,669
2022-11-24T10:13:12.0000000,DA00110044,656
2022-11-24T10:10:43.0000000,DA00110045,590
2022-11-24T10:06:04.0000000,DA00110045,638
2022-11-24T10:08:23.0000000,DA00110045,602
2022-11-24T10:09:29.0000000,DA00110045,603
2022-11-24T10:07:09.0000000,DA00110045,601
2022-11-24T10:03:44.0000000,DA00110045,611
2022-11-24T10:04:49.0000000,DA00110045,655
2022-11-24T10:13:44.0000000,DA00110040,975
2022-11-24T10:02:29.0000000,DA00110045,615
2022-11-24T10:01:15.0000000,DA00110045,588
2022-11-24T10:00:10.0000000,DA00110045,566
2022-11-24T10:10:41.0000000,DA00110044,676
2022-11-24T10:11:55.0000000,DA00110044,648
2022-11-24T10:09:36.0000000,DA00110044,670
2022-11-24T10:07:14.0000000,DA00110044,657
2022-11-24T10:08:20.0000000,DA00110044,670
2022-11-24T10:05:57.0000000,DA00110044,667
2022-11-24T10:04:52.0000000,DA00110044,661
2022-11-24T10:02:21.0000000,DA00110044,660
2022-11-24T10:03:38.0000000,DA00110044,668
2022-11-24T10:01:15.0000000,DA00110044,666
2022-11-24T10:00:01.0000000,DA00110044,687
2022-11-24T10:06:44.0000000,DA00110043,591
2022-11-24T10:05:25.0000000,DA00110043,583
2022-11-24T10:08:01.0000000,DA00110043,590
2022-11-24T10:04:20.0000000,DA00110043,594
2022-11-24T10:03:03.0000000,DA00110043,594
2022-11-24T10:13:45.0000000,DA00110042,1298
2022-11-24T10:01:56.0000000,DA00110043,600
2022-11-24T10:00:39.0000000,DA00110043,591
2022-11-24T10:06:22.0000000,DA00110041,676
2022-11-24T10:05:02.0000000,DA00110041,684
2022-11-24T10:10:19.0000000,DA00110040,983
2022-11-24T10:11:24.0000000,DA00110040,963
2022-11-24T10:12:37.0000000,DA00110040,997
2022-11-24T10:01:57.0000000,DA00110040,965
2022-11-24T10:09:03.0000000,DA00110040,932
2022-11-24T10:07:49.0000000,DA00110040,976
2022-11-24T10:14:27.0000000,DA00110038,955
2022-11-24T10:00:51.0000000,DA00110040,939
2022-11-24T10:12:05.0000000,DA00110039,1352
2022-11-24T10:06:10.0000000,DA00110039,1447
2022-11-24T10:05:04.0000000,DA00110039,1418
2022-11-24T10:03:49.0000000,DA00110039,1357
2022-11-24T10:02:32.0000000,DA00110039,1447
2022-11-24T10:00:12.0000000,DA00110039,1401
2022-11-24T10:01:27.0000000,DA00110039,1448
2022-11-24T10:10:52.0000000,DA00110038,972
2022-11-24T10:13:21.0000000,DA00110038,896
2022-11-24T10:12:06.0000000,DA00110038,944
2022-11-24T10:11:08.0000000,DA00110049,619
2022-11-24T10:10:01.0000000,DA00110049,627
2022-11-24T10:09:35.0000000,DA00110037,855
2022-11-24T10:10:39.0000000,DA00110032,983
2022-11-24T10:09:33.0000000,DA00110032,1000
2022-11-24T10:09:46.0000000,DA00110038,961
2022-11-24T10:08:31.0000000,DA00110038,1000
2022-11-24T10:06:11.0000000,DA00110038,992
2022-11-24T10:07:26.0000000,DA00110038,992
2022-11-24T10:03:50.0000000,DA00110038,972
2022-11-24T10:04:57.0000000,DA00110038,977
2022-11-24T10:01:30.0000000,DA00110038,981
2022-11-24T10:00:14.0000000,DA00110038,964
2022-11-24T10:02:35.0000000,DA00110038,983
2022-11-24T10:07:11.0000000,DA00110037,835
2022-11-24T10:08:30.0000000,DA00110037,825
2022-11-24T10:01:13.0000000,DA00110037,870
2022-11-24T10:07:11.0000000,DA00110032,967
2022-11-24T10:08:16.0000000,DA00110032,975
2022-11-24T10:05:54.0000000,DA00110032,958
2022-11-24T10:03:18.0000000,DA00110031,590
2022-11-24T10:03:32.0000000,DA00110032,975
2022-11-24T10:04:38.0000000,DA00110032,1018
2022-11-24T10:02:14.0000000,DA00110032,983
2022-11-24T10:01:09.0000000,DA00110032,980
2022-11-24T10:08:12.0000000,DA00130003,1006
2022-11-24T10:13:36.0000000,DA00130004,864
2022-11-24T10:12:31.0000000,DA00130004,896
2022-11-24T10:11:15.0000000,DA00130004,905
2022-11-24T10:07:41.0000000,DA00130004,878
2022-11-24T10:08:56.0000000,DA00130004,887
2022-11-24T10:10:01.0000000,DA00130004,884
2022-11-24T10:06:36.0000000,DA00130004,865
2022-11-24T10:05:21.0000000,DA00130004,867
2022-11-24T10:01:43.0000000,DA00130004,855
2022-11-24T10:04:04.0000000,DA00130004,834
2022-11-24T10:02:58.0000000,DA00130004,879
2022-11-24T10:00:34.0000000,DA00130004,837
2022-11-24T10:11:26.0000000,DA00130002,594
2022-11-24T10:06:48.0000000,DA00130003,986
2022-11-24T10:05:42.0000000,DA00130003,1010
2022-11-24T10:04:24.0000000,DA00130003,1004
2022-11-24T10:03:07.0000000,DA00130003,971
2022-11-24T10:00:38.0000000,DA00130003,973
2022-11-24T10:02:01.0000000,DA00130003,961
2022-11-24T09:59:15.0000000,DA00110034,1030
2022-11-24T09:58:08.0000000,DA00110034,1012
2022-11-24T09:56:54.0000000,DA00110034,994
2022-11-24T09:52:14.0000000,DA00110034,998
2022-11-24T09:54:34.0000000,DA00110034,1020
2022-11-24T09:53:29.0000000,DA00110034,1021
2022-11-24T09:55:49.0000000,DA00110034,1009
2022-11-24T09:48:40.0000000,DA00110034,1019
2022-11-24T09:49:55.0000000,DA00110034,1024
2022-11-24T09:51:00.0000000,DA00110034,1019
2022-11-24T09:46:20.0000000,DA00110034,988
2022-11-24T09:47:35.0000000,DA00110034,995
2022-11-24T09:45:06.0000000,DA00110034,991
2022-11-24T09:58:51.0000000,AMNO-03,829
2022-11-24T09:56:29.0000000,AMNO-03,839
2022-11-24T09:57:41.0000000,AMNO-03,841
2022-11-24T09:55:18.0000000,AMNO-03,817
2022-11-24T09:54:05.0000000,AMNO-03,823
2022-11-24T09:51:41.0000000,AMNO-03,835
2022-11-24T09:50:30.0000000,AMNO-03,835
2022-11-24T09:52:53.0000000,AMNO-03,816
2022-11-24T09:49:18.0000000,AMNO-03,811
2022-11-24T09:46:54.0000000,AMNO-03,805
2022-11-24T09:48:06.0000000,AMNO-03,791
2022-11-24T09:45:43.0000000,AMNO-03,821
2022-11-24T09:58:38.0000000,AMNO-02,745
2022-11-24T09:56:14.0000000,AMNO-02,766
2022-11-24T09:52:39.0000000,AMNO-02,741
2022-11-24T09:51:27.0000000,AMNO-02,748
2022-11-24T09:57:26.0000000,AMNO-02,772
2022-11-24T09:53:51.0000000,AMNO-02,752
2022-11-24T09:55:02.0000000,AMNO-02,746
2022-11-24T09:50:15.0000000,AMNO-02,748
2022-11-24T09:46:40.0000000,AMNO-02,733
2022-11-24T09:49:04.0000000,AMNO-02,745
2022-11-24T09:47:52.0000000,AMNO-02,745
2022-11-24T09:45:29.0000000,AMNO-02,738
2022-11-24T09:58:47.0000000,AMNO-04,785
2022-11-24T09:53:49.0000000,AMNO-01,857
2022-11-24T09:51:25.0000000,AMNO-01,857
2022-11-24T09:57:24.0000000,AMNO-01,849
2022-11-24T09:55:01.0000000,AMNO-01,854
2022-11-24T09:56:12.0000000,AMNO-01,847
2022-11-24T09:58:36.0000000,AMNO-01,871
2022-11-24T09:52:37.0000000,AMNO-01,879
2022-11-24T09:48:59.0000000,AMNO-01,839
2022-11-24T09:47:48.0000000,AMNO-01,825
2022-11-24T09:50:11.0000000,AMNO-01,834
2022-11-24T09:46:36.0000000,AMNO-01,822
2022-11-24T09:45:24.0000000,AMNO-01,827
2022-11-24T09:57:36.0000000,AMNO-04,790
2022-11-24T09:54:01.0000000,AMNO-04,761
2022-11-24T09:56:25.0000000,AMNO-04,775
2022-11-24T09:55:13.0000000,AMNO-04,762
2022-11-24T09:52:48.0000000,AMNO-04,761
2022-11-24T09:50:24.0000000,AMNO-04,769
2022-11-24T09:51:36.0000000,AMNO-04,766
2022-11-24T09:47:57.0000000,AMNO-04,779
2022-11-24T09:49:11.0000000,AMNO-04,750
2022-11-24T09:46:45.0000000,AMNO-04,780
2022-11-24T09:45:33.0000000,AMNO-04,764
2022-11-24T09:53:04.0000000,DA00110047,625
2022-11-24T09:57:50.0000000,DA00110045,555
2022-11-24T09:58:55.0000000,DA00110045,604
2022-11-24T09:49:29.0000000,DA00110045,581
2022-11-24T09:55:21.0000000,DA00110045,586
2022-11-24T09:56:35.0000000,DA00110045,548
2022-11-24T09:48:24.0000000,DA00110045,598
2022-11-24T09:47:09.0000000,DA00110045,547
2022-11-24T09:46:04.0000000,DA00110045,551
2022-11-24T09:59:20.0000000,DA00110043,596
2022-11-24T09:58:55.0000000,DA00110044,664
2022-11-24T09:57:40.0000000,DA00110044,681
2022-11-24T09:56:24.0000000,DA00110044,662
2022-11-24T09:54:04.0000000,DA00110044,644
2022-11-24T09:55:18.0000000,DA00110044,652
2022-11-24T09:52:58.0000000,DA00110044,639
2022-11-24T09:50:29.0000000,DA00110044,607
2022-11-24T09:51:44.0000000,DA00110044,643
2022-11-24T09:47:04.0000000,DA00110044,619
2022-11-24T09:48:10.0000000,DA00110044,637
2022-11-24T09:49:24.0000000,DA00110044,626
2022-11-24T09:45:49.0000000,DA00110044,641
2022-11-24T09:56:57.0000000,DA00110043,596
2022-11-24T09:58:15.0000000,DA00110043,588
2022-11-24T09:55:51.0000000,DA00110043,585
2022-11-24T09:53:14.0000000,DA00110043,590
2022-11-24T09:54:33.0000000,DA00110043,589
2022-11-24T09:50:50.0000000,DA00110043,608
2022-11-24T09:52:08.0000000,DA00110043,597
2022-11-24T09:47:11.0000000,DA00110043,588
2022-11-24T09:46:06.0000000,DA00110043,594
2022-11-24T09:49:44.0000000,DA00110043,597
2022-11-24T09:48:30.0000000,DA00110043,591
2022-11-24T09:59:03.0000000,DA00110041,702
2022-11-24T09:57:58.0000000,DA00110041,692
2022-11-24T09:56:39.0000000,DA00110041,697
2022-11-24T09:55:33.0000000,DA00110041,682
2022-11-24T09:54:19.0000000,DA00110041,664
2022-11-24T09:53:00.0000000,DA00110041,681
2022-11-24T09:51:55.0000000,DA00110041,673
2022-11-24T09:50:37.0000000,DA00110041,681
2022-11-24T09:49:19.0000000,DA00110041,681
2022-11-24T09:48:14.0000000,DA00110041,668
2022-11-24T09:46:56.0000000,DA00110041,680
2022-11-24T09:45:49.0000000,DA00110041,702
2022-11-24T09:58:32.0000000,DA00110040,944
2022-11-24T09:57:17.0000000,DA00110040,908
2022-11-24T09:56:12.0000000,DA00110040,926
2022-11-24T09:53:42.0000000,DA00110040,953
2022-11-24T09:54:57.0000000,DA00110040,953
2022-11-24T09:52:37.0000000,DA00110040,946
2022-11-24T09:55:56.0000000,DA00110033,784
2022-11-24T09:58:17.0000000,DA00110036,937
2022-11-24T09:57:03.0000000,DA00110036,937
2022-11-24T09:49:03.0000000,DA00110040,892
2022-11-24T09:50:17.0000000,DA00110040,937
2022-11-24T09:51:22.0000000,DA00110040,928
2022-11-24T09:47:48.0000000,DA00110040,919
2022-11-24T09:55:16.0000000,DA00110037,823
2022-11-24T09:54:20.0000000,DA00110039,1345
2022-11-24T09:58:35.0000000,DA00110032,975
2022-11-24T09:56:39.0000000,DA00110038,940
2022-11-24T09:59:00.0000000,DA00110038,961
2022-11-24T09:57:54.0000000,DA00110038,953
2022-11-24T09:48:28.0000000,DA00110039,1306
2022-11-24T09:47:23.0000000,DA00110039,1288
2022-11-24T09:55:34.0000000,DA00110038,951
2022-11-24T09:51:57.0000000,DA00110038,951
2022-11-24T09:54:18.0000000,DA00110038,931
2022-11-24T09:53:13.0000000,DA00110038,940
2022-11-24T09:50:43.0000000,DA00110038,940
2022-11-24T09:48:22.0000000,DA00110038,944
2022-11-24T09:49:38.0000000,DA00110038,933
2022-11-24T09:46:02.0000000,DA00110038,934
2022-11-24T09:47:17.0000000,DA00110038,949
2022-11-24T09:49:17.0000000,DA00110037,772
2022-11-24T09:55:57.0000000,DA00110036,937
2022-11-24T09:53:27.0000000,DA00110036,921
2022-11-24T09:54:43.0000000,DA00110036,960
2022-11-24T09:47:32.0000000,DA00110036,898
2022-11-24T09:56:13.0000000,DA00110032,938
2022-11-24T09:50:01.0000000,DA00110033,792
2022-11-24T09:57:29.0000000,DA00110032,964
2022-11-24T09:51:30.0000000,DA00110032,949
2022-11-24T09:55:08.0000000,DA00110032,941
2022-11-24T09:52:35.0000000,DA00110032,947
2022-11-24T09:53:51.0000000,DA00110032,963
2022-11-24T09:50:12.0000000,DA00110032,983
2022-11-24T09:45:30.0000000,DA00110032,947
2022-11-24T09:46:35.0000000,DA00110032,968
2022-11-24T09:47:51.0000000,DA00110032,936
2022-11-24T09:49:07.0000000,DA00110032,957
2022-11-24T09:59:19.0000000,DA00130004,838
2022-11-24T09:58:05.0000000,DA00130004,817
2022-11-24T09:53:33.0000000,DA00130003,968
2022-11-24T09:54:39.0000000,DA00130003,943
2022-11-24T09:56:56.0000000,DA00130004,842
2022-11-24T09:55:41.0000000,DA00130004,800
2022-11-24T09:54:35.0000000,DA00130004,805
2022-11-24T09:53:19.0000000,DA00130004,841
2022-11-24T09:52:03.0000000,DA00130004,797
2022-11-24T09:50:58.0000000,DA00130004,820
2022-11-24T09:49:43.0000000,DA00130004,758
2022-11-24T09:51:29.0000000,DA00130002,551
2022-11-24T09:48:38.0000000,DA00130004,792
2022-11-24T09:47:19.0000000,DA00130004,808
2022-11-24T09:45:59.0000000,DA00130004,821
2022-11-24T09:52:10.0000000,DA00130003,977
2022-11-24T09:55:43.0000000,DA00130001,540
2022-11-24T09:57:02.0000000,DA00130001,557
2022-11-24T09:49:46.0000000,DA00130003,933
2022-11-24T09:50:52.0000000,DA00130003,963
2022-11-24T09:45:37.0000000,DA00130002,542
2022-11-24T09:48:29.0000000,DA00130003,940
2022-11-24T09:47:12.0000000,DA00130003,907
2022-11-24T09:46:04.0000000,DA00130003,914
2022-11-24T09:49:44.0000000,DA00130001,547
2022-11-24T09:41:30.0000000,DA00110039,1205
2022-11-24T09:43:19.0000000,DA00110037,817
2022-11-24T09:43:41.0000000,DA00110038,927
2022-11-24T09:42:24.0000000,DA00110038,931
2022-11-24T09:41:19.0000000,DA00110038,946
2022-11-24T09:37:44.0000000,DA00110038,918
2022-11-24T09:40:04.0000000,DA00110038,905
2022-11-24T09:38:49.0000000,DA00110038,931
2022-11-24T09:36:28.0000000,DA00110038,889
2022-11-24T09:35:23.0000000,DA00110038,898
2022-11-24T09:34:07.0000000,DA00110038,873
2022-11-24T09:32:51.0000000,DA00110038,861
2022-11-24T09:31:46.0000000,DA00110038,845
2022-11-24T09:30:29.0000000,DA00110038,870
2022-11-24T09:42:01.0000000,DA00110037,814
2022-11-24T09:41:39.0000000,DA00110036,895
2022-11-24T09:40:33.0000000,DA00110036,873
2022-11-24T09:38:14.0000000,DA00110036,896
2022-11-24T09:39:19.0000000,DA00110036,915
2022-11-24T09:36:57.0000000,DA00110036,896
2022-11-24T09:41:23.0000000,DA00110035,648
2022-11-24T09:38:10.0000000,DA00110035,708
2022-11-24T09:40:17.0000000,DA00110035,681
2022-11-24T09:34:28.0000000,DA00110035,773
2022-11-24T09:36:52.0000000,DA00110035,724
2022-11-24T09:35:46.0000000,DA00110035,754
2022-11-24T09:33:10.0000000,DA00110035,779
2022-11-24T09:32:05.0000000,DA00110035,752
2022-11-24T09:30:47.0000000,DA00110035,744
2022-11-24T09:30:53.0000000,DA00110049,609
2022-11-24T09:39:25.0000000,DA00110033,767
2022-11-24T09:33:31.0000000,DA00110033,742
2022-11-24T09:43:08.0000000,DA00110032,958
2022-11-24T09:41:52.0000000,DA00110032,954
2022-11-24T09:40:35.0000000,DA00110032,935
2022-11-24T09:39:30.0000000,DA00110032,917
2022-11-24T09:32:17.0000000,DA00110032,924
2022-11-24T09:38:12.0000000,DA00110032,926
2022-11-24T09:31:12.0000000,DA00110032,927
2022-11-24T09:43:35.0000000,DA00130004,826
2022-11-24T09:42:29.0000000,DA00130004,823
2022-11-24T09:37:35.0000000,DA00130004,766
2022-11-24T09:39:55.0000000,DA00130004,815
2022-11-24T09:38:50.0000000,DA00130004,793
2022-11-24T09:41:09.0000000,DA00130004,809
2022-11-24T09:35:14.0000000,DA00130004,796
2022-11-24T09:36:30.0000000,DA00130004,754
2022-11-24T09:34:00.0000000,DA00130004,804
2022-11-24T09:31:40.0000000,DA00130004,798
2022-11-24T09:32:55.0000000,DA00130004,805
2022-11-24T09:30:35.0000000,DA00130004,809
2022-11-24T09:43:41.0000000,DA00130003,947
2022-11-24T09:42:20.0000000,DA00130003,947
2022-11-24T09:32:43.0000000,DA00130003,914
2022-11-24T09:35:07.0000000,DA00130003,906
2022-11-24T09:31:36.0000000,DA00130003,869
2022-11-24T09:36:24.0000000,DA00130003,889
2022-11-24T09:34:02.0000000,DA00130003,889
2022-11-24T09:29:13.0000000,DA00130002,529
2022-11-24T09:15:26.0000000,DA00130001,506
2022-11-24T09:23:20.0000000,DA00130002,529
2022-11-24T09:12:15.0000000,DA00110034,893
2022-11-24T09:13:30.0000000,DA00110034,873
2022-11-24T09:14:02.0000000,AMNO-04,708
2022-11-24T09:14:22.0000000,AMNO-02,658
2022-11-24T09:13:11.0000000,AMNO-02,653
2022-11-24T09:11:01.0000000,DA00110034,890
2022-11-24T09:09:55.0000000,DA00110034,883
2022-11-24T09:08:41.0000000,DA00110034,858
2022-11-24T09:06:21.0000000,DA00110034,858
2022-11-24T09:07:36.0000000,DA00110034,870
2022-11-24T09:05:06.0000000,DA00110034,870
2022-11-24T09:03:59.0000000,DA00110034,845
2022-11-24T09:01:34.0000000,DA00110034,847
2022-11-24T09:02:43.0000000,DA00110034,831
2022-11-24T09:13:37.0000000,AMNO-03,739
2022-11-24T09:11:18.0000000,AMNO-03,751
2022-11-24T09:00:13.0000000,DA00110034,826
2022-11-24T09:10:07.0000000,AMNO-03,779
2022-11-24T09:06:34.0000000,AMNO-03,739
2022-11-24T09:08:56.0000000,AMNO-03,740
2022-11-24T09:05:23.0000000,AMNO-03,716
2022-11-24T09:07:44.0000000,AMNO-03,733
2022-11-24T09:04:12.0000000,AMNO-03,710
2022-11-24T09:03:02.0000000,AMNO-03,720
2022-11-24T09:10:47.0000000,AMNO-02,655
2022-11-24T09:11:59.0000000,AMNO-02,661
2022-11-24T09:00:45.0000000,AMNO-03,732
2022-11-24T09:08:22.0000000,AMNO-02,634
2022-11-24T09:09:35.0000000,AMNO-02,644
2022-11-24T09:05:59.0000000,AMNO-02,643
2022-11-24T09:07:10.0000000,AMNO-02,654
2022-11-24T09:04:47.0000000,AMNO-02,641
2022-11-24T09:13:21.0000000,DA00110043,553
2022-11-24T09:14:17.0000000,AMNO-01,729
2022-11-24T09:03:35.0000000,AMNO-02,621
2022-11-24T09:02:23.0000000,AMNO-02,628
2022-11-24T09:01:12.0000000,AMNO-02,635
2022-11-24T09:13:05.0000000,AMNO-01,725
2022-11-24T09:11:53.0000000,AMNO-01,708
2022-11-24T09:09:30.0000000,AMNO-01,717
2022-11-24T09:08:18.0000000,AMNO-01,722
2022-11-24T09:10:42.0000000,AMNO-01,730
2022-11-24T09:03:37.0000000,AMNO-01,721
2022-11-24T09:04:48.0000000,AMNO-01,721
2022-11-24T09:05:59.0000000,AMNO-01,743
2022-11-24T09:02:27.0000000,AMNO-01,700
2022-11-24T09:12:50.0000000,AMNO-04,697
2022-11-24T09:00:08.0000000,AMNO-01,677
2022-11-24T09:11:39.0000000,AMNO-04,694
2022-11-24T09:13:57.0000000,DA00110045,543
2022-11-24T09:10:23.0000000,AMNO-04,683
2022-11-24T09:08:00.0000000,AMNO-04,685
2022-11-24T09:06:48.0000000,AMNO-04,666
2022-11-24T09:05:35.0000000,AMNO-04,685
2022-11-24T09:09:12.0000000,AMNO-04,664
2022-11-24T09:04:23.0000000,AMNO-04,660
2022-11-24T09:03:13.0000000,AMNO-04,676
2022-11-24T09:00:53.0000000,AMNO-04,681
2022-11-24T09:13:49.0000000,DA00110044,576
2022-11-24T09:11:26.0000000,DA00110045,542
2022-11-24T09:12:42.0000000,DA00110045,538
2022-11-24T09:09:04.0000000,DA00110045,542
2022-11-24T09:10:20.0000000,DA00110045,552
2022-11-24T09:07:58.0000000,DA00110045,530
2022-11-24T09:05:25.0000000,DA00110045,557
2022-11-24T09:04:19.0000000,DA00110045,569
2022-11-24T09:06:43.0000000,DA00110045,522
2022-11-24T09:01:57.0000000,DA00110045,523
2022-11-24T09:03:04.0000000,DA00110045,537
2022-11-24T09:11:29.0000000,DA00110044,580
2022-11-24T09:10:13.0000000,DA00110044,588
2022-11-24T09:12:34.0000000,DA00110044,597
2022-11-24T09:09:08.0000000,DA00110044,555
2022-11-24T09:00:42.0000000,DA00110045,521
2022-11-24T09:13:18.0000000,DA00110041,623
2022-11-24T09:07:52.0000000,DA00110044,581
2022-11-24T09:06:37.0000000,DA00110044,572
2022-11-24T09:05:32.0000000,DA00110044,564
2022-11-24T09:12:11.0000000,DA00110041,598
2022-11-24T09:04:16.0000000,DA00110044,560
2022-11-24T09:03:11.0000000,DA00110044,567
2022-11-24T09:00:41.0000000,DA00110044,571
2022-11-24T09:01:55.0000000,DA00110044,559
2022-11-24T09:12:16.0000000,DA00110043,553
2022-11-24T09:09:52.0000000,DA00110043,551
2022-11-24T09:10:59.0000000,DA00110043,559
2022-11-24T09:08:35.0000000,DA00110043,553
2022-11-24T09:07:16.0000000,DA00110043,559
2022-11-24T09:06:11.0000000,DA00110043,531
2022-11-24T09:04:54.0000000,DA00110043,551
2022-11-24T09:03:48.0000000,DA00110043,523
2022-11-24T09:01:11.0000000,DA00110043,526
2022-11-24T09:00:06.0000000,DA00110043,531
2022-11-24T09:02:30.0000000,DA00110043,524
2022-11-24T09:01:21.0000000,DA00110041,577
2022-11-24T09:00:15.0000000,DA00110041,576
2022-11-24T09:06:38.0000000,DA00110040,767
2022-11-24T09:08:57.0000000,DA00110040,748
2022-11-24T09:13:40.0000000,DA00110040,792
2022-11-24T09:11:18.0000000,DA00110040,780
2022-11-24T09:07:43.0000000,DA00110040,751
2022-11-24T09:10:13.0000000,DA00110040,765
2022-11-24T09:12:34.0000000,DA00110040,778
2022-11-24T09:01:29.0000000,DA00110037,698
2022-11-24T09:04:17.0000000,DA00110040,738
2022-11-24T09:05:22.0000000,DA00110040,741
2022-11-24T09:03:02.0000000,DA00110040,717
2022-11-24T09:01:48.0000000,DA00110040,750
2022-11-24T09:06:17.0000000,DA00110039,985
2022-11-24T09:12:08.0000000,DA00110039,1043
2022-11-24T09:03:57.0000000,DA00110039,1020
2022-11-24T09:05:11.0000000,DA00110039,970
2022-11-24T09:11:28.0000000,DA00110038,794
2022-11-24T09:13:49.0000000,DA00110038,801
2022-11-24T09:12:34.0000000,DA00110038,801
2022-11-24T09:10:12.0000000,DA00110038,765
2022-11-24T09:05:31.0000000,DA00110038,743
2022-11-24T09:07:52.0000000,DA00110038,782
2022-11-24T09:08:58.0000000,DA00110038,763
2022-11-24T09:06:38.0000000,DA00110038,773
2022-11-24T09:04:15.0000000,DA00110038,742
2022-11-24T09:03:00.0000000,DA00110038,730
2022-11-24T09:01:55.0000000,DA00110038,756
2022-11-24T09:00:41.0000000,DA00110038,753
2022-11-24T09:07:34.0000000,DA00110036,823
2022-11-24T09:13:52.0000000,DA00130004,738
2022-11-24T09:14:24.0000000,DA00110032,798
2022-11-24T09:01:42.0000000,DA00110036,786
2022-11-24T09:12:45.0000000,DA00110035,594
2022-11-24T09:11:38.0000000,DA00110035,624
2022-11-24T09:14:21.0000000,DA00130001,511
2022-11-24T09:00:36.0000000,DA00110036,801
2022-11-24T09:10:22.0000000,DA00110035,619
2022-11-24T09:07:57.0000000,DA00110035,620
2022-11-24T09:09:03.0000000,DA00110035,623
2022-11-24T09:06:40.0000000,DA00110035,604
2022-11-24T09:04:19.0000000,DA00110035,596
2022-11-24T09:05:24.0000000,DA00110035,624
2022-11-24T09:03:00.0000000,DA00110035,586
2022-11-24T09:01:55.0000000,DA00110035,582
2022-11-24T09:14:21.0000000,DA00110049,560
2022-11-24T09:13:03.0000000,DA00110049,576
2022-11-24T09:00:40.0000000,DA00110035,575
